affectation,NN,11
affected,JJ,7
affected,VBD,9
affected,VBN,3
affecting,VBG,3
affection,NN,18
affectionate,JJ,11
affectionate,NN,7
affectionate,RB,1
affectionate,VB,1
affectionately,JJ,1
affectionately,RB,8
affetto,VBP,2
affianced,JJ,5
affianced,VBD,1
affinity,NN,3
affirm,NN,1
affirmative,JJ,1
affirmative,NN,1
affirmatively,RB,4
affirming,VBG,1
afflicted,VBN,1
afford,VB,1
afforded,VBD,4
afforded,VBN,1
affording,VBG,3
affords,NNS,1
affords,VBZ,1
affright,NN,1
affronted,VBN,1
affronts,NNS,1
aflame,NN,1
afloat,NNS,1
afraid,IN,8
afraid,JJ,87
afraid,NN,26
afraid,RB,2
afraid,VB,3
afraid,VBN,18
afraid,VBP,3
afraid,VBZ,1
afresh,JJ,5
afresh,NN,2
afresh,RP,1
africa,NN,6
africa,VB,1
africa,VBG,1
africans,NNS,1
after,IN,841
afterglow,NN,1
afterlife,JJ,1
afternoon,NN,14
afterward,RB,1
afterwards,IN,1
afterwards,NNS,31
afterwards,RB,3
afterwards,VB,4
afterwards,VBZ,4
afwaid,VB,1
again,RB,709
against,IN,223
agate,JJ,1
agate,NN,1
age,NN,44
aged,JJ,4
aged,NN,1
aged,VBD,4
aged,VBN,8
agencies,NNS,1
agent,NN,1
agents,NNS,1
ages,NNS,7
aggrandizement,JJ,1
aggrandizement,NN,3
aggression,NN,2
aggressive,JJ,1
aggressor,NN,1
aggrieved,JJ,1
aghast,NN,1
aghast,RB,1
aghast,VBN,1
agile,IN,1
agile,JJ,2
agility,NN,7
agitated,JJ,24
agitated,VBD,12
agitated,VBN,13
agitating,VBG,6
agitation,NN,41
aglow,IN,1
aglow,JJ,2
ago,IN,15
ago,RB,59
agonized,VBN,1
agonizing,JJ,1
agonizing,VBG,1
agonizingly,RB,1
agony,NN,4
agraféna,JJ,3
agraféna,NN,3
agree,IN,1
agree,JJ,3
agree,NN,3
agree,VB,26
agree,VBP,7
agreeable,JJ,27
agreeably,RB,4
agreed,NN,1
agreed,VBD,19
agreed,VBN,12
agreeing,VBG,1
agreement,NN,7
agricultural,JJ,1
agriculture,NN,4
agriculturists,NNS,1
agrément,NN,1
ague,NN,1
agwee,VBP,1
ah,IN,26
ah,JJ,23
ah,NN,80
ah,NNS,3
ah,RB,9
ah,RP,4
ah,VB,17
ah,VBD,1
ah,VBN,2
ah,VBP,15
ah,VBZ,8
ahahah,JJ,1
ahead,RB,37
ai,NN,2
ai,VBP,1
aid,NN,16
aid,VB,4
aide,NN,46
aide,RB,2
aided,VBN,1
aides,NNS,16
ailing,VBG,1
aim,NN,98
aim,RB,1
aim,RP,1
aim,VBZ,1
aime,NN,5
aimed,VBD,2
aimed,VBN,6
aiming,NN,1
aiming,VBG,5
aimless,JJ,2
aimless,NN,2
aimlessly,RB,2
aims,NNS,16
aims,VBZ,5
air,NN,133
air,VB,1
airiness,NN,1
airs,NNS,2
airy,JJ,2
akhrosímova,NN,1
akhrosímova,NNS,2
akhárovs,NN,1
akimbo,NN,1
akimbo,VBP,3
akin,JJ,2
akin,NN,2
akin,NNS,2
akínfi,VBD,1
alarm,NN,30
alarm,VBP,1
alarmed,JJ,5
alarmed,VBD,5
alarmed,VBN,3
alarming,VBG,2
alarms,NNS,1
albanians,NNS,1
album,NN,4
albums,NNS,4
alcohol,NN,1
alders,NNS,1
alert,JJ,5
alert,NN,2
alert,VB,1
alertly,RB,1
alertness,NN,1
alexander,IN,1
alexander,JJ,2
alexander,NN,110
alexander,VB,16
alexander,VBN,2
alexander,VBP,7
alexander,VBZ,1
alexanders,NNS,2
alexandre,IN,1
alexandre,JJ,1
alexandre,NN,1
alexéevich,IN,3
alexéevich,JJ,18
alexéevich,NN,17
alexéevich,NNS,2
alexéevich,VB,1
alexéevna,NN,2
alexéy,JJ,1
algebra,NN,1
alien,JJ,8
alien,NN,2
alien,VB,1
alienated,VBD,1
alienating,VBG,1
alight,JJ,1
alight,VB,1
alight,VBN,1
alighted,VBN,2
alighting,VBG,2
aligning,VBG,1
alike,IN,3
alike,JJ,1
alike,NN,2
alike,RB,15
aliment,NN,1
alimony,NN,1
aline,NN,1
aline,VBP,1
alive,JJ,45
alive,NN,2
alive,VBP,1
all,DT,1911
all,PDT,828
all,RB,47
all,RP,1
all,VB,8
allait,NN,1
allay,JJ,1
allay,VB,1
alleged,JJ,1
alleged,VBD,1
alleged,VBN,3
allegiance,NN,2
allegories,NNS,1
allegory,NN,1
alley,NN,2
alleys,NNS,2
allez,NN,1
alliance,NN,18
alliances,NNS,2
alliances,VBZ,1
allied,JJ,3
allies,NNS,13
alliée,NN,1
alliés,JJ,1
allons,NNS,1
allopaths,NNS,1
allot,VB,1
allotted,VBD,1
allotted,VBN,3
allow,IN,8
allow,JJ,1
allow,VB,43
allow,VBP,4
allowance,NN,4
allowed,VBD,17
allowed,VBN,24
allowing,VBG,6
allows,VBZ,4
allude,VB,1
alluded,VBD,3
alluded,VBN,2
alluding,VBG,7
allured,VBD,1
allurement,NN,1
allurements,NNS,1
alluringly,RB,1
allusion,NN,2
allusions,NNS,4
ally,NN,3
ally,RB,2
ally,VB,1
almighty,IN,1
almighty,JJ,1
almighty,NN,5
almond,NN,1
almonds,VBZ,1
almost,RB,154
alms,NNS,4
almshouse,NN,1
almshouses,NNS,1
aloft,RB,1
alone,IN,1
alone,JJ,8
alone,NN,6
alone,RB,221
alone,VB,4
alone,VBP,2
along,IN,188
along,NN,1
along,RB,26
along,RP,11
along,VB,1
alongside,RB,1
aloof,NN,2
aloof,RB,1
aloof,VBP,1
aloofness,NN,2
aloud,IN,3
aloud,JJ,9
aloud,NN,7
aloud,NNS,1
aloud,RB,1
aloud,RP,1
aloud,VBP,1
aloud,VBZ,1
alphabet,NN,2
alphonse,NN,1
alpátych,IN,3
alpátych,JJ,15
alpátych,NN,71
alpátych,NNS,4
alpátych,RB,11
alpátych,RP,6
alpátych,VB,14
alpátych,VBD,1
alpátych,VBP,9
alpátych,VBZ,3
already,RB,325
alsatian,JJ,1
alsatian,NN,1
also,RB,268
altar,NN,6
altars,NNS,1
alte,NN,1
alter,VB,8
alterations,NNS,1
altercation,NN,1
altered,JJ,2
altered,VBD,3
altered,VBN,15
altering,VBG,3
alternate,JJ,2
alternated,VBN,1
alternately,RB,3
alternating,VBG,1
alternative,NN,1
although,IN,11
altogether,NN,1
altogether,RB,12
always,RB,464
alénina,NN,1
aléxis,NN,1
alësha,NN,1
am,VBP,551
amalek,JJ,1
amalek,NN,1
amant,NN,1
amants,NNS,1
amazed,JJ,3
amazed,VBD,2
amazed,VBN,10
amazed,VBP,1
amazement,JJ,1
amazement,NN,8
amazing,JJ,2
amazing,VBG,2
amazingly,RB,1
amazon,JJ,1
ambassador,NN,16
ambassadors,NNS,3
amber,NN,1
ambition,NN,6
ambitious,JJ,2
amble,JJ,1
ambled,VBD,1
ambler,RB,1
ambling,VBG,1
ambulance,NN,5
ambuscade,NN,1
ambush,NN,6
amelie,IN,1
amen,NNS,1
amenities,NNS,1
america,NN,1
ami,NN,3
amiabilities,NNS,2
amiability,NN,3
amiable,JJ,14
amiably,RB,8
amicable,JJ,1
amid,IN,58
amidst,VBP,1
amie,NN,2
amiss,JJ,1
amiss,RB,1
amiss,RP,1
ammunition,NN,13
ammunition,VBP,1
among,IN,216
amongst,VBZ,1
amorous,JJ,3
amount,NN,5
amount,VB,1
amounted,VBD,3
amounted,VBN,1
amour,CD,1
amour,NN,1
amoureuse,IN,1
amphilochus,NN,1
amphitheater,NN,2
ample,JJ,2
amputated,JJ,1
amputated,VBN,2
amstetten,NN,1
amulet,NN,1
amuse,IN,1
amuse,VB,7
amuse,VBP,1
amused,JJ,7
amused,VBD,8
amused,VBN,9
amusement,JJ,2
amusement,NN,5
amusements,NNS,3
amuses,VBZ,2
amusing,JJ,4
amusing,NN,2
amusing,VBG,15
amusingly,RB,1
amène,NN,1
amélie,NNS,1
amélie,VBZ,1
an,DT,1630
analogy,NN,1
analysis,NN,3
analyze,VB,3
analyzing,VBG,2
anarchy,VB,1
anathematized,VBN,1
anatole,DT,1
anatole,IN,6
anatole,JJ,87
anatole,NN,96
anatole,NNS,1
anatole,RB,5
anatole,RP,2
anatole,VB,14
anatole,VBD,3
anatole,VBP,7
ancestor,NN,1
ancestors,NNS,4
ancestral,JJ,1
ancient,JJ,17
ancient,NN,3
ancient,VBP,1
ancients,NNS,16
and,CC,22230
andrew,IN,15
andrew,JJ,31
andrew,NN,608
andrew,NNS,17
andrew,PDT,1
andrew,RB,25
andrew,RP,13
andrew,VB,8
andrew,VBD,424
andré,IN,1
andré,NN,1
andréevich,IN,1
andréevich,JJ,3
andréevich,NN,2
andréevich,VBP,2
andrúsha,IN,2
andrúsha,JJ,1
andrúsha,NN,3
andwew,JJ,1
anecdote,NN,4
anecdotes,NNS,5
anew,JJ,1
anew,RB,2
anférovs,NN,2
angel,JJ,1
angel,NN,16
angel,NNS,1
angel,VBD,1
angelic,JJ,2
angelically,RB,1
angels,NNS,2
angels,VBN,1
anger,IN,1
anger,NN,38
anger,VB,1
angered,VBD,3
angered,VBN,1
angina,JJ,2
angina,NN,3
anglaise,NN,3
angle,NN,9
angles,NNS,1
angleterre,VB,1
angling,VBG,2
angrier,JJ,1
angrier,VBN,1
angrier,VBZ,1
angrily,RB,79
angry,JJ,109
anguish,JJ,1
animal,IN,3
animal,JJ,12
animal,NN,19
animals,NNS,17
animate,VB,1
animated,JJ,30
animated,VBD,12
animated,VBN,21
animatedly,RB,1
animating,NN,1
animation,NN,29
animosity,NN,3
ankle,JJ,1
ankles,NNS,1
anna,IN,5
anna,JJ,136
anna,NN,107
anna,RB,5
anna,RP,5
anna,VB,13
anna,VBD,1
anna,VBP,19
anna,VBZ,2
annals,NNS,1
anne,NN,1
annette,JJ,2
annette,NN,9
annette,VBP,1
annex,NN,1
annihilate,VB,3
annihilated,VBN,1
annihilating,VBG,1
anniversary,NN,1
announce,IN,1
announce,NN,3
announce,VB,7
announce,VBP,1
announced,JJ,1
announced,VBD,20
announced,VBN,11
announcement,NN,6
announcements,NNS,2
announces,VBZ,1
announcing,NN,1
announcing,VBG,5
annoyance,NN,11
annoyance,VB,1
annoyed,VBD,3
annoyed,VBN,3
annoying,VBG,1
anointed,VBD,1
anonymous,JJ,2
another,DT,620
ansicht,NN,1
answer,IN,1
answer,JJR,3
answer,NN,74
answer,VB,63
answer,VBP,1
answer,VBZ,1
answered,IN,1
answered,JJ,20
answered,RP,1
answered,VB,2
answered,VBD,89
answered,VBN,40
answering,VBG,30
answers,NNS,17
ant,NN,1
antagonism,NN,1
antagonist,NN,1
antagonistic,JJ,1
antagonists,NNS,2
antecedents,NNS,1
antechamber,NN,5
antechambers,NNS,1
anteroom,IN,1
anteroom,NN,34
anterooms,NNS,1
anti,JJ,1
antichrist,JJ,1
antichrist,NN,4
anticipate,VB,1
anticipate,VBP,1
anticipated,JJ,1
anticipated,VBD,3
anticipated,VBN,1
anticipating,VBG,1
anticipation,NN,3
antidotes,NNS,1
antinational,JJ,1
antipathetic,JJ,1
antipathies,NNS,1
antipathy,JJ,2
antipathy,NN,5
antique,JJ,1
antique,NN,3
antiquity,NN,1
ants,NNS,5
antón,JJ,2
antón,VBZ,1
antónov,VBZ,1
antónovna,NN,2
antónovna,NNS,2
anxieties,NNS,1
anxiety,NN,24
anxious,JJ,39
anxiously,RB,13
any,DT,466
anybody,NN,16
anyhow,IN,2
anyhow,NN,2
anyhow,RB,4
anyone,NN,188
anything,NN,292
anyway,RB,3
anyway,VB,1
anywhere,NN,1
anywhere,RB,23
aníska,NN,3
anísya,JJ,11
anísya,NN,3
anísya,NNS,1
anísya,RB,1
apart,NN,6
apart,RB,46
apart,VB,1
apartment,NN,5
apartments,NNS,12
apartments,VBZ,1
apathetic,JJ,1
apathy,NN,1
apathy,NNS,1
ape,NN,1
ape,VB,1
apes,NNS,2
apex,NN,1
apocalypse,NN,4
apollón,VB,1
apologetically,RB,2
apologies,NNS,1
apologize,VB,10
apologizing,NN,1
apologizing,VBG,1
apology,NN,1
apoplectic,JJ,1
appalled,VBN,3
apparent,JJ,13
apparent,NN,1
apparently,RB,41
apparition,NN,2
appeal,JJ,1
appeal,NN,12
appeal,VB,2
appealed,VBD,2
appealed,VBN,1
appealing,VBG,1
appeals,NNS,1
appear,JJ,1
appear,NN,1
appear,VB,35
appear,VBP,15
appearance,NN,38
appearance,RB,1
appearance,VB,1
appeared,JJ,1
appeared,NNS,1
appeared,VBD,96
appeared,VBN,25
appearing,VBG,12
appears,VBZ,23
appease,VB,2
appeased,VBN,2
appellation,NN,2
appellations,NNS,1
appetizing,VBG,2
applauding,VBG,1
applause,NN,2
apple,NN,8
apples,NNS,2
applicable,JJ,2
application,NN,8
applications,NNS,1
applied,VBD,5
applied,VBN,5
applies,NNS,1
apply,VB,8
applying,VBG,6
appoint,VBP,1
appointed,JJ,7
appointed,VBD,4
appointed,VBN,40
appointment,NN,18
appointments,NNS,5
apportioned,VBN,2
appositely,RB,1
appositeness,NN,1
appraised,VBN,1
appraising,VBG,1
appreciate,VB,5
appreciate,VBP,1
appreciated,VBD,8
appreciated,VBN,5
appreciating,VBG,1
appreciation,NN,3
appreciative,JJ,1
apprehend,VBP,1
apprehended,VBN,1
apprehension,NN,3
apprehensive,JJ,2
apprenticeship,NN,2
approach,NN,19
approach,VB,6
approach,VBP,2
approached,VB,1
approached,VBD,61
approached,VBN,8
approaches,VBZ,3
approaching,JJ,1
approaching,NN,1
approaching,VBG,57
approbation,NN,2
appropriate,JJ,3
appropriate,NN,1
appropriated,VBD,1
appropriated,VBN,1
appropriately,RB,1
approval,NN,24
approve,NN,1
approve,VB,9
approved,NN,1
approved,VBD,3
approved,VBN,8
approving,VBG,3
approvingly,RB,6
approximate,VB,1
approximate,VBP,1
approximately,RB,3
approximation,NN,2
appwove,VB,1
april,JJ,1
april,NN,3
apron,NN,11
aprons,NNS,2
apropos,NN,1
apráksin,NN,1
apráksina,IN,1
apráksina,NN,4
apráksins,NNS,2
apt,JJ,5
aptitude,NN,3
aquaintances,NNS,1
ar,NN,1
arab,JJ,3
arab,NN,1
arakchéev,JJ,4
arakchéev,NN,26
arakchéev,NNS,1
arakchéev,RB,5
arakchéev,VB,4
arakchéev,VBP,1
arakchéev,VBZ,2
arbiter,NN,1
arbiters,NNS,1
arbitrarily,RB,5
arbitrariness,NN,1
arbitrary,JJ,6
arbát,JJ,2
arbát,NN,6
arc,NN,2
arcade,NN,1
arch,NN,3
archduchess,NN,2
archduchy,NN,1
archduke,JJ,4
archduke,NN,10
arched,JJ,1
arched,VBD,3
arching,VBG,3
architect,NN,17
architecture,NN,1
archives,NNS,1
archway,NN,1
arcola,JJ,1
arcola,NN,2
ardent,JJ,3
ardently,RB,1
ardor,IN,2
ardor,JJ,1
ardor,NN,1
ardor,VB,1
arduous,JJ,1
arduously,RB,1
are,VBP,1270
area,NN,1
aren,JJ,4
aren,NN,2
aren,NNS,5
aren,RP,1
aren,VBP,4
aren,VBZ,2
argue,VB,3
argue,VBP,1
argued,VBD,4
argued,VBN,2
arguing,VBG,8
argument,JJ,1
argument,NN,12
argumentative,JJ,1
argumentatively,RB,1
arguments,NNS,22
aria,NN,1
arise,NN,2
arise,VB,3
arise,VBP,3
arisen,VBN,3
arises,NNS,1
arises,VBZ,6
arising,VBG,4
aristocracy,NN,3
aristocratic,JJ,3
aristóvo,JJ,2
arithmetic,JJ,1
arkhárovs,NN,4
arm,NN,173
arm,RP,1
arm,VB,2
arm,VBZ,1
armchair,NN,32
armchairs,NNS,1
armchairs,VBP,1
armed,JJ,1
armed,VBN,18
armenian,JJ,5
armenian,NN,1
armenians,NNS,1
armfeldt,JJ,1
armfeldt,NN,6
armfeldt,RB,1
armfeldt,VBD,2
armfeldt,VBP,1
armfeldt,VBZ,1
armfeldts,VBP,1
armies,NNS,43
armies,VBZ,1
arming,NN,1
armistice,NN,4
armpits,NNS,3
arms,NNS,174
arms,VB,1
arms,VBZ,1
army,JJ,8
army,NN,650
army,VB,4
army,VBZ,3
armée,JJ,2
armée,NN,1
arnauts,NNS,2
aroma,NN,1
aromatic,JJ,2
arose,NN,1
arose,RB,1
arose,VBD,10
arose,VBP,9
around,IN,146
around,RB,17
around,RP,10
arouse,VB,10
aroused,VBD,12
aroused,VBN,18
arouses,VBZ,1
arousing,NN,1
arousing,VBG,5
arrange,JJ,1
arrange,NN,4
arrange,VB,24
arranged,RP,1
arranged,VBD,20
arranged,VBN,28
arrangement,NN,7
arrangements,NNS,21
arranging,VBG,19
array,NN,1
arrears,NNS,1
arrest,NN,1
arrest,VB,6
arrested,JJ,1
arrested,VBD,3
arrested,VBN,15
arrival,IN,1
arrival,JJ,5
arrival,NN,46
arrival,VBP,1
arrival,VBZ,1
arrivals,NNS,7
arrive,JJ,1
arrive,VB,17
arrive,VBP,3
arrived,JJ,1
arrived,VBD,33
arrived,VBN,59
arrives,NNS,3
arrives,VBZ,1
arriving,VBG,16
arrogant,JJ,2
arrow,NN,2
arsenal,JJ,2
arsenal,NN,2
arsenic,JJ,1
arshin,NN,1
arson,NN,1
arson,RB,1
art,NN,21
art,RB,1
art,VBP,4
art,VBZ,1
artful,JJ,2
article,NN,3
articles,NNS,8
articulated,VBD,1
articulating,VBG,4
artifice,VB,1
artificial,JJ,13
artificial,NN,1
artificiality,NN,3
artificially,RB,2
artillery,JJ,5
artillery,NN,45
artillery,RB,1
artillery,VB,1
artillery,VBP,1
artilleryman,JJ,2
artilleryman,NN,4
artillerymen,NNS,8
artisans,NNS,4
artist,NN,2
artistic,JJ,2
artless,JJ,2
arts,NNS,1
arábchik,NN,1
arínka,NN,1
as,IN,3556
as,RB,468
ascended,VBD,7
ascended,VBN,3
ascending,VBG,6
ascent,NN,2
ascertain,VB,5
ascertained,VBN,1
ascertaining,VBG,1
asch,NN,1
asch,RP,1
ascribe,NN,1
ascribe,VB,1
ascribe,VBP,2
ascribed,VBN,1
ascribing,VBG,1
ash,NN,1
ashamed,DT,1
ashamed,JJ,8
ashamed,NN,2
ashamed,NNS,1
ashamed,VBD,8
ashamed,VBN,37
ashes,NNS,2
asia,NN,1
asiatic,JJ,3
asiatique,NN,2
aside,IN,4
aside,JJ,3
aside,NN,3
aside,RB,43
aside,RP,7
asile,JJ,1
ask,IN,2
ask,JJ,3
ask,NN,12
ask,NNS,1
ask,VB,153
ask,VBD,1
ask,VBP,26
ask,VBZ,2
askance,NN,3
asked,JJ,9
asked,VB,3
asked,VBD,532
asked,VBN,124
asking,NN,1
asking,VBG,105
asks,NNS,1
asks,VBZ,15
asleep,JJ,21
asleep,NN,4
asleep,RB,46
asleep,RP,2
asleep,VB,1
asleep,VBP,5
asparagus,JJ,1
asparagus,NN,1
aspect,NN,5
aspects,NNS,1
aspen,JJ,3
aspersion,NN,1
aspirations,NNS,2
ass,VBP,1
assailed,VBD,1
assailed,VBN,1
assassination,NN,1
assault,NN,1
assemble,VB,2
assembled,JJ,3
assembled,VBD,6
assembled,VBN,15
assembled,VBZ,1
assemblies,NNS,1
assembling,VBG,2
assembly,NN,2
assent,NN,3
assented,JJ,5
assented,VBD,2
assented,VBN,4
assenting,VBG,1
assert,VB,1
assert,VBP,1
